payment_id,merchant_id,payment_type,status,created_at,payment_time,amount,currency,channel,payment_method_type,card_number,card_cvv,card_exp_month,card_exp_year,customer_name,customer_email,customer_phone,billing_address,ip_address,device_id,export_batch_id
trx_ch7vxbfp1yfptwtnwk,vnd_fpfp,transaction_in,failed,2025-09-12T16:19:00.476269Z,2025-09-12T16:28:00.476269Z,1803.45,EUR,link,wallet,**** **** **** 4215,592,8,2031,Skyler Keller,skyler.foster.734@example.test,+44664265019,"67 Via Roma, Berlin",206.115.187.208,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_i0shth8gexo7k85jb8,vnd_h6dq,transaction_in,successful,2025-03-15T21:52:38.167925Z,2025-03-15T22:57:38.167925Z,1271.75,USD,online,card,**** **** **** 8156,488,11,2036,Cameron Carter,cameron.palmer.742@example.test,+44293223067,"37 Rue de Rivoli, London",38.190.99.15,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_i0shth8gexo7k85jb8,vnd_h6dq,transaction_in,successful,2025-03-15T23:19:38.167925Z,2025-03-15T22:57:38.167925Z,1271.75,USD,online,card,**** **** **** 8156,488,11,2036,Cameron Carter,cameron.palmer.742@example.test,+44293223067,"37 Rue de Rivoli, London",38.190.99.15,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_fgag1qzi0f2mn20l3z,ldg_ohvkc3,transaction_in,successful,2025-06-08T11:19:38.081554Z,2025-06-08T12:52:38.081554Z,482.47,USD,api,wallet,**** **** **** 5815,792,11,2032,Casey Bennett,sawyer.brooks.915@example.test,+34296567997,"182 Baker Street, Porto",194.92.79.174,dev_opapzcmojsup,exp_md5v3ns4bd
trx_2pz7n7txfv1expa1kf,ldg_l7i3by,transfer_in,successful,2025-12-18T22:25:57.945344Z,2025-12-18T23:43:57.945344Z,1182.44,EUR,online,['bank_transfer'],**** **** **** 7167,313,9,2031,Riley Ellis,emerson.sutton.704@example.test,+31448995188,"135 Calle Mayor, Rome",172.253.19.183,dev_h8k5ayadxbuc,exp_md5v3ns4bd
trx_nbp3hysqmlmgndf7bb,ldg_x90qoi,transfer_in,refunded,2025-10-21T22:28:24.684198Z,2025-10-22T00:19:24.684198Z,1196.79,EUR,api,['bank_transfer'],**** **** **** 8041,270,11,2033,Jamie Dawson,morgan.blake.352@example.test,+34296281883,"114 Via Roma, Berlin",252.33.198.210,dev_9fir2ad7p03p,exp_md5v3ns4bd
trx_qmzhxj574mhjzxallt,ldg_7mkswd,transfer_in,refunded,2025-08-15T12:41:52.940125Z,2025-08-15T13:28:52.940125Z,2141.4,EUR,online,['bank_transfer'],**** **** **** 0929,739,8,2036,Skyler Dawson,cameron.perry.719@example.test,+34235576507,"146 Via Roma, Lisbon",111.208.12.125,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_6p67qqgr5cykqwpt5f,ldg_x90qoi,transaction_out,pending,2025-10-07T06:20:25.919182Z,2025-10-07T08:18:25.919182Z,1240.42,GBP,invoice,card,**** **** **** 9017,308,11,2026,Jordan Dawson,casey.perry.329@example.test,+33236816005,"181 Via Roma, Amsterdam",170.95.216.72,dev_se08rwio5ngq,exp_md5v3ns4bd
trx_6twu3map4brhfmrlfq,ldg_7mkswd,transfer_out,pending,2025-05-29T18:31:50.677699Z,2025-05-29T18:46:50.677699Z,1706.65,EUR,online,['bank_transfer'],**** **** **** 4633,405,11,2035,Casey Bennett,logan.hayden.342@example.test,+353823065207,"90 Unter den Linden, London",57.71.172.110,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_tyzscut3v65pza6jbz,ldg_du46aq,transfer_in,failed,2025-10-10T16:46:11.815145Z,2025-10-10T17:39:11.815145Z,2149.17,EUR,online,['bank_transfer'],**** **** **** 0355,340,10,2028,Quinn Shaw,dakota.perry.057@example.test,+34171331404,"23 Baker Street, Madrid",21.153.199.31,dev_t5nsh2kd7zoe,exp_md5v3ns4bd
trx_g4ji6066to37yuvkbu,vnd_fpfp,transfer_out,successful,2025-04-15T22:52:53.070825Z,2025-04-15T23:19:53.070825Z,371.67,USD,online,['bank_transfer'],**** **** **** 8685,599,5,2032,Cameron Dawson,mason.shaw.873@example.test,+33072388539,"28 Rue de Rivoli, Rome",215.33.244.210,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_g4ji6066to37yuvkbu,vnd_fpfp,transfer_out,successful,2025-04-15T23:56:53.070825Z,,396.67,USD,online,['bank_transfer'],**** **** **** 8685,599,5,2032,Cameron Dawson,mason.shaw.873@example.test,+33072388539,"28 Rue de Rivoli, Rome",215.33.244.210,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ptix5xx2x0r57ea80d,vnd_4buk,transaction_out,successful,2025-12-27T00:36:43.221313Z,2025-12-27T01:21:43.221313Z,2396.93,EUR,link,wallet,**** **** **** 0040,141,3,2029,Dakota Quincy,harper.carter.200@example.test,+33664614027,"45 Calle Mayor, Berlin",184.131.49.13,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_4hp9ifbkp8etw87tdw,vnd_b5qo,transfer_out,successful,2025-04-11T21:17:04.869354Z,2025-04-11T22:30:04.869354Z,246.53,GBP,invoice,['bank_transfer'],**** **** **** 9840,236,6,2029,Dakota Sutton,taylor.foster.551@example.test,+34232041252,"195 Rue de Rivoli, Berlin",61.118.249.234,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_2n9zby2b7brchuufca,ldg_7mkswd,transaction_in,successful,2025-11-19T15:36:08.514251Z,2025-11-19T16:54:08.514251Z,1180.93,GBP,online,wallet,**** **** **** 7204,906,12,2031,Riley Rowe,morgan.ellis.050@example.test,+31059559004,"186 Avenida da Liberdade, Madrid",12.161.49.164,dev_pmnwq4sr4bnpd,exp_md5v3ns4bd
trx_rqft22vl6811bnn9i9,vnd_4buk,transaction_out,successful,2025-04-25T07:09:00.571113Z,2025-04-25T09:04:00.571113Z,1690.58,USD,pos,card,**** **** **** 5777,731,12,2026,Jordan Perry,bailey.quincy.564@example.test,+39424026441,"45 Calle Mayor, Berlin",42.122.35.205,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_s2g5s0mueawjhmd74n,ldg_du46aq,transfer_in,pending,2025-05-21T12:56:43.347555Z,2025-05-21T13:58:43.347555Z,2202.57,EUR,link,['bank_transfer'],**** **** **** 3257,985,11,2034,Quinn Shaw,harper.miller.384@example.test,+353859941238,"85 Calle Mayor, Hamburg",213.119.88.41,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_mdnwpdgqtjsq153in3,vnd_1qwb,transfer_in,pending,2025-03-15T18:33:06.945837Z,2025-03-15T20:26:06.945837Z,456.5,GBP,api,['bank_transfer'],**** **** **** 8798,877,3,2031,Logan Bennett,casey.keller.887@example.test,+351856725208,"72 Unter den Linden, London",59.69.18.216,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_fnz0oiklfqgnlbmwfx,ldg_du46aq,transaction_out,pending,2025-04-08T13:48:16.267217Z,2025-04-08T14:49:16.267217Z,742.82,EUR,online,card,**** **** **** 4574,577,6,2030,Sawyer Miller,cameron.ellis.686@example.test,+34373278119,"169 Unter den Linden, Madrid",173.42.206.217,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_ggrgp7xetxubwxegg3,vnd_f41a,transaction_in,successful,2025-12-27T14:36:04.740786Z,2025-12-27T15:52:04.740786Z,2021.66,GBP,api,card,**** **** **** 5185,507,4,2026,Cameron Brooks,rowan.miller.095@example.test,+49019302327,"102 Via Roma, Hamburg",82.191.179.22,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_q10lgn1agn5zjtw7u9,vnd_fpfp,transfer_out,refunded,2025-08-09T22:56:20.824547Z,2025-08-09T23:45:20.824547Z,1586.25,EUR,online,['bank_transfer'],**** **** **** 8136,686,11,2030,Quinn Carter,cameron.foster.646@example.test,+39706689683,"124 Via Roma, Lisbon",130.126.70.209,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_w0cejlhxdpl5804mem,ldg_ohvkc3,transaction_in,refunded,2025-08-04T13:41:38.023116Z,2025-08-04T15:39:38.023116Z,2007.05,GBP,invoice,card,**** **** **** 3922,801,5,2032,Jordan Quincy,skyler.bennett.842@example.test,+34960487857,"11 Avenida da Liberdade, Dublin",160.105.161.247,dev_opapzcmojsup,exp_md5v3ns4bd
trx_d4isp6vxadagkp01en,ldg_x90qoi,transaction_out,pending,2025-04-11T18:09:02.513684Z,2025-04-11T18:31:02.513684Z,1958.44,EUR,pos,card,**** **** **** 8056,720,12,2027,Jordan Foster,taylor.blake.618@example.test,+39048373348,"64 Unter den Linden, Madrid",23.142.198.25,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_w8e8uwn3gnsi1ennup,ldg_l7i3by,transaction_out,refunded,2025-09-27T16:50:15.489160Z,2025-09-27T18:11:15.489160Z,1302.7,EUR,link,wallet,**** **** **** 8277,361,1,2027,Jordan Palmer,reese.brooks.640@example.test,+34206742602,"113 Via Roma, Amsterdam",149.202.250.209,dev_shterdswpq32,exp_md5v3ns4bd
trx_cmo8sfhn6icfiz0hkx,ldg_du46aq,transfer_in,successful,2025-04-09T05:06:14.587456Z,2025-04-09T06:31:14.587456Z,2200.19,EUR,invoice,['bank_transfer'],**** **** **** 5333,619,2,2032,Quinn Foster,rowan.bennett.274@example.test,+39134277764,"101 Rue de Rivoli, Madrid",110.118.112.166,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_h27x0oikr8hqlmxxrg,vnd_w1t3,transfer_out,successful,2025-07-18T09:36:32.292198Z,2025-07-18T09:52:32.292198Z,1447.06,GBP,api,['bank_transfer'],**** **** **** 0528,182,6,2036,Bailey Harper,mason.harper.004@example.test,+39623517309,"51 Rue de Rivoli, Madrid",233.94.192.144,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_x09nrgih2umu9oxyz1,vnd_4buk,transfer_out,failed,2025-05-02T23:24:56.938904Z,2025-05-02T23:34:56.938904Z,1423.01,GBP,api,['bank_transfer'],**** **** **** 4935,885,11,2026,Mason Keller,bailey.keller.110@example.test,+353829276057,"128 Calle Mayor, Paris",23.43.55.94,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_eq8tbbhao7mizmldai,ldg_ohvkc3,transfer_out,refunded,2025-10-29T16:26:06.328182Z,2025-10-29T16:45:06.328182Z,48.26,USD,link,['bank_transfer'],**** **** **** 1018,639,8,2032,Jamie Jordan,taylor.perry.546@example.test,+44373193374,"148 Via Roma, London",45.232.79.80,dev_cyzrqh1wuiqs,exp_md5v3ns4bd
trx_moqahhlj4fgyp1qnyz,ldg_v1tqwt,transfer_in,successful,2025-04-06T19:40:07.008600Z,2025-04-06T20:01:07.008600Z,1499.87,EUR,invoice,['bank_transfer'],**** **** **** 8592,575,8,2027,Jordan Perry,skyler.miller.791@example.test,+33190017069,"81 Rue de Rivoli, Berlin",163.208.111.90,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_akgmrsnfgi9njdyzm7,ldg_kju8ju,transfer_out,pending,2025-12-02T18:20:48.962094Z,2025-12-02T18:53:48.962094Z,1803.72,EUR,link,['bank_transfer'],**** **** **** 7100,348,2,2028,Taylor Hayes,jordan.hayes.820@example.test,+33051375064,"196 Unter den Linden, Hamburg",24.25.203.24,dev_kj7txme63frb,exp_md5v3ns4bd
trx_agxvgg0hcibkrnfmhb,vnd_h6dq,transaction_in,failed,2025-03-17T07:21:43.694630Z,2025-03-17T09:06:43.694630Z,1017.58,EUR,pos,wallet,**** **** **** 4666,005,8,2030,Casey Hayden,skyler.keller.979@example.test,+33343060331,"20 Calle Mayor, Hamburg",58.209.76.88,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_etqtxvgxd52fqtok32,ldg_l7i3by,transfer_out,pending,2025-05-24T21:36:45.001885Z,2025-05-24T23:24:45.001885Z,1098.19,EUR,link,['bank_transfer'],**** **** **** 5363,504,6,2034,Dakota Sutton,quinn.jordan.959@example.test,+353318627196,"166 Avenida da Liberdade, Hamburg",204.239.40.172,dev_5cjvbdethvmn,exp_md5v3ns4bd
trx_ama1mntyiszt794ajz,vnd_fpfp,transfer_in,failed,2025-09-15T10:43:01.212429Z,2025-09-15T11:57:01.212429Z,1071.87,GBP,invoice,['bank_transfer'],**** **** **** 3316,579,12,2029,Casey Hayden,dakota.quincy.531@example.test,+31312840896,"124 Baker Street, Porto",105.31.74.123,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_oftpw1i0f8kct0ijrc,vnd_h6dq,transaction_out,failed,2025-07-04T21:06:56.559209Z,2025-07-04T21:22:56.559209Z,450.31,EUR,pos,card,**** **** **** 0636,525,3,2026,Taylor Hayes,riley.rowe.360@example.test,+33074705859,"129 Baker Street, Rome",198.98.190.108,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_iwar25tks029x14rz5,ldg_kju8ju,transaction_out,failed,2025-03-24T17:53:00.347517Z,2025-03-24T19:37:00.347517Z,844.05,USD,invoice,wallet,**** **** **** 8923,341,12,2029,Riley Miller,mason.hayden.306@example.test,+34791472946,"105 Via Roma, Rome",77.44.191.153,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_liop1u4a58bplz5a9l,vnd_w1t3,transfer_out,successful,2025-10-14T22:55:55.137905Z,2025-10-14T23:58:55.137905Z,226.89,GBP,api,['bank_transfer'],**** **** **** 7243,446,11,2026,Parker Hayden,parker.hayes.030@example.test,+33171002144,"10 Baker Street, Hamburg",10.162.151.110,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_9b2h8ihmi571rwqabg,ldg_v1tqwt,transaction_out,pending,2025-08-21T13:14:51.907144Z,2025-08-21T15:07:51.907144Z,2183.17,USD,pos,wallet,**** **** **** 3132,800,1,2031,Sawyer Perry,casey.rowe.642@example.test,+44942609459,"43 Calle Mayor, Rome",16.84.37.168,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_spknmxgulbeqeri50t,vnd_h6dq,transfer_in,refunded,2025-03-23T18:43:27.949683Z,2025-03-23T19:54:27.949683Z,713.46,EUR,online,['bank_transfer'],**** **** **** 7136,385,3,2036,Harper Blake,emerson.quincy.982@example.test,+49888829053,"8 Rue de Rivoli, Amsterdam",94.181.156.83,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_qznvdrz7k4kays9ge0,ldg_l7i3by,transfer_in,refunded,2025-09-08T16:20:02.684873Z,2025-09-08T16:27:02.684873Z,1195.54,EUR,pos,['bank_transfer'],**** **** **** 7709,305,3,2036,Bailey Sutton,morgan.perry.569@example.test,+33840337773,"139 Rue de Rivoli, Paris",117.146.84.51,dev_5cjvbdethvmn,exp_md5v3ns4bd
trx_qvth5m8tapo79wy85k,vnd_w1t3,transfer_out,successful,2025-03-06T02:30:43.772179Z,2025-03-06T04:27:43.772179Z,875.75,USD,invoice,['bank_transfer'],**** **** **** 2977,488,1,2035,Quinn Dawson,mason.harper.169@example.test,+33048368347,"129 Unter den Linden, Porto",102.196.128.124,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_k1m33boyfmcq12y13r,vnd_1qwb,transfer_out,pending,2025-10-08T07:08:09.368444Z,2025-10-08T08:14:09.368444Z,448.14,EUR,online,['bank_transfer'],**** **** **** 6908,489,4,2031,Jordan Quincy,mason.keller.154@example.test,+39200219030,"28 Baker Street, Madrid",248.251.198.38,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_1jwadx6c2hiqsvbxer,vnd_fpfp,transaction_out,successful,2025-04-06T13:01:32.035153Z,2025-04-06T13:14:32.035153Z,1700.12,USD,invoice,card,**** **** **** 5304,948,2,2035,Quinn Carter,riley.shaw.924@example.test,+44074563590,"164 Baker Street, Porto",212.159.21.182,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_cmvyjtoiht1n7sj952,vnd_a63n,transfer_in,pending,2025-12-04T16:09:46.041469Z,2025-12-04T17:30:46.041469Z,361.45,USD,pos,['bank_transfer'],**** **** **** 7487,264,4,2035,Skyler Dawson,cameron.ellis.452@example.test,+353537206425,"126 Rue de Rivoli, Lisbon",61.18.79.172,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_sfu2asmh5plfjm14dw,ldg_x90qoi,transaction_in,successful,2025-04-26T14:02:11.884643Z,2025-04-26T15:59:11.884643Z,1935.24,USD,pos,card,**** **** **** 8187,342,6,2026,Jamie Reed,skyler.brooks.518@example.test,+39350282544,"63 Rue de Rivoli, Paris",50.201.113.40,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_2nbh94dfsag80c89h8,vnd_a63n,transaction_out,refunded,2025-12-09T18:35:23.825571Z,2025-12-09T18:45:23.825571Z,2275.55,USD,online,card,**** **** **** 8396,873,8,2033,Cameron Hayes,sawyer.miller.745@example.test,+33749481168,"157 Rue de Rivoli, Paris",252.103.126.136,dev_ggrxjdqde3p8b,exp_md5v3ns4bd
trx_gwqoi32j1t1aav4rhi,vnd_h6dq,transfer_out,pending,2025-10-30T13:04:36.544049Z,2025-10-30T13:58:36.544049Z,2438.46,GBP,online,['bank_transfer'],**** **** **** 8320,485,11,2026,Rowan Bennett,sawyer.carter.618@example.test,+31768152430,"154 Baker Street, Amsterdam",164.12.197.23,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_0y7cg4i9nmpch0dmev,ldg_kju8ju,transfer_out,refunded,2025-07-20T11:44:24.195609Z,2025-07-20T12:31:24.195609Z,908.7,EUR,online,['bank_transfer'],**** **** **** 7345,207,10,2036,Quinn Foster,bailey.quincy.372@example.test,+33081471841,"198 Avenida da Liberdade, Madrid",123.137.251.100,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_l6wttmxy85l5cr7iwr,ldg_x90qoi,transaction_out,failed,2025-06-04T15:50:23.415780Z,2025-06-04T16:30:23.415780Z,1825.69,EUR,link,card,**** **** **** 5120,641,8,2029,Rowan Sutton,jordan.carter.318@example.test,+39595386555,"163 Calle Mayor, Dublin",190.158.106.2,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_tv7irqm89oojcizxe2,vnd_4buk,transfer_in,refunded,2025-04-01T23:29:37.976865Z,2025-04-02T00:09:37.976865Z,1919.62,EUR,api,['bank_transfer'],**** **** **** 5818,165,6,2026,Casey Quincy,mason.hayes.653@example.test,+34458101568,"21 Unter den Linden, Lisbon",42.148.111.64,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_hhoumsce84wd5o4c75,ldg_ur9fx3,transfer_out,successful,2025-09-02T04:52:53.078889Z,2025-09-02T05:18:53.078889Z,1929.88,EUR,link,['bank_transfer'],**** **** **** 2764,750,11,2035,Harper Rowe,sawyer.reed.086@example.test,+49073211975,"39 Via Roma, Porto",202.181.148.76,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_76ebomytmg84kf0pki,ldg_x90qoi,transaction_out,successful,2025-08-02T11:49:20.598852Z,2025-08-02T12:09:20.598852Z,1351.46,EUR,link,wallet,**** **** **** 2025,940,8,2032,Harper Blake,avery.bennett.719@example.test,+39544126693,"178 Rue de Rivoli, London",144.71.165.158,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_h2l62rsg5zxopyvg28,vnd_b5qo,transaction_out,refunded,2025-06-26T17:17:15.003071Z,2025-06-26T17:39:15.003071Z,1248.81,GBP,invoice,wallet,**** **** **** 5408,628,8,2033,Cameron Carter,reese.hayden.501@example.test,+31668133822,"96 Via Roma, London",37.136.80.11,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_zyl9vna6cze17v322m,ldg_du46aq,transaction_in,successful,2025-03-15T11:48:36.506692Z,2025-03-15T12:52:36.506692Z,577.74,EUR,api,wallet,**** **** **** 7636,201,10,2028,Taylor Hayes,casey.perry.414@example.test,+44502551461,"84 Rue de Rivoli, Dublin",46.27.49.92,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_5bb1k845igfjxu85wh,vnd_w1t3,transaction_in,successful,2025-04-01T21:02:11.788706Z,2025-04-01T21:31:11.788706Z,646.43,EUR,invoice,wallet,**** **** **** 2459,765,2,2031,Jordan Palmer,mason.rowe.515@example.test,+31908661310,"106 Calle Mayor, Dublin",16.30.137.121,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_369taskdsi0r9wgr6h,vnd_h6dq,transaction_out,pending,2025-08-30T07:14:30.276091Z,2025-08-30T07:55:30.276091Z,692.64,USD,pos,card,**** **** **** 9122,824,9,2031,Harper Dawson,taylor.bennett.625@example.test,+33906485693,"5 Rue de Rivoli, Porto",37.20.209.119,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ebra1qzh6f0y2meb4l,vnd_uh1w,transfer_in,successful,2025-12-22T08:33:43.166130Z,2025-12-22T08:40:43.166130Z,748.99,USD,link,['bank_transfer'],**** **** **** 3762,526,3,2028,Mason Keller,skyler.jordan.907@example.test,+34455950371,"10 Via Roma, Amsterdam",202.46.25.2,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_jqxjaj00wp00shvsgm,ldg_kju8ju,transaction_out,pending,2025-06-26T23:28:52.042644Z,2025-06-26T23:47:52.042644Z,709.02,EUR,online,wallet,**** **** **** 2245,657,6,2031,Cameron Hayes,harper.quincy.450@example.test,+34330836515,"95 Unter den Linden, Berlin",65.253.195.120,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_osd50649imoa2u1nn4,vnd_w1t3,transfer_in,successful,2025-09-19T07:05:31.695815Z,2025-09-19T08:04:31.695815Z,1156.88,EUR,online,['bank_transfer'],**** **** **** 1713,258,8,2030,Jamie Reed,reese.brooks.298@example.test,+31980572249,"136 Baker Street, Porto",26.10.35.80,dev_vh4isy18so0z,exp_md5v3ns4bd
trx_k7yfsm50bu94ko1yi7,vnd_h6dq,transaction_in,refunded,2025-06-29T13:52:37.329360Z,2025-06-29T14:37:37.329360Z,244.44,GBP,online,wallet,**** **** **** 5693,973,5,2032,Cameron Brooks,quinn.dawson.434@example.test,+31525300079,"169 Unter den Linden, Paris",125.185.43.79,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_3nvb5p8nu344du312c,ldg_v1tqwt,transfer_in,successful,2025-07-05T19:59:04.315218Z,2025-07-05T21:18:04.315218Z,2484.85,EUR,api,['bank_transfer'],**** **** **** 4184,074,2,2030,Harper Brooks,logan.jordan.057@example.test,+353833619509,"152 Avenida da Liberdade, Hamburg",154.52.209.68,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_ie4zps5m5znwgb1l36,ldg_kju8ju,transaction_out,successful,2025-05-29T04:07:53.333288Z,2025-05-29T05:26:53.333288Z,2421.26,USD,invoice,wallet,**** **** **** 3917,047,10,2035,Quinn Dawson,morgan.quincy.509@example.test,+49781951747,"29 Calle Mayor, Lisbon",95.175.252.238,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_fv77vi72vsxj0uxh9y,ldg_x90qoi,transfer_out,successful,2025-11-05T17:15:15.628721Z,2025-11-05T19:09:15.628721Z,1936.17,EUR,link,['bank_transfer'],**** **** **** 8075,159,2,2027,Dakota Keller,rowan.blake.412@example.test,+33723874728,"143 Unter den Linden, London",152.11.126.252,dev_w52b80cr0zhis,exp_md5v3ns4bd
trx_jsh74d655q0fpntjae,ldg_7mkswd,transfer_out,successful,2025-08-26T07:15:54.031390Z,2025-08-26T08:06:54.031390Z,1026.52,EUR,link,['bank_transfer'],**** **** **** 3318,139,7,2036,Riley Hayden,reese.reed.583@example.test,+34460071892,"19 Via Roma, Madrid",254.47.121.180,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_wtlp4d86xumcdtjw4w,vnd_4buk,transaction_in,successful,2025-12-29T19:11:13.678845Z,2025-12-29T19:28:13.678845Z,1889.24,EUR,pos,wallet,**** **** **** 8844,980,4,2035,Skyler Blake,reese.harper.900@example.test,+33161310211,"70 Rue de Rivoli, Dublin",34.146.23.65,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_wtlp4d86xumcdtjw4w,vnd_4buk,transaction_in,successful,2025-12-29T21:04:13.678845Z,2025-12-29T19:28:13.678845Z,1889.24,EUR,online,wallet,**** **** **** 8844,980,4,2035,Skyler Blake,reese.harper.900@example.test,+33161310211,"70 Rue de Rivoli, Dublin",34.146.23.65,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_2wj5ah1613m6f5tpep,ldg_v1tqwt,transaction_out,successful,2025-09-06T13:36:03.800104Z,2025-09-06T14:32:03.800104Z,2225.26,EUR,api,wallet,**** **** **** 3854,282,5,2034,Emerson Foster,cameron.harper.319@example.test,+34474400878,"178 Unter den Linden, Amsterdam",9.35.229.116,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_rgwpic1ind5lq4ihe8,ldg_kju8ju,transaction_out,successful,2025-07-07T20:04:11.580981Z,2025-07-07T21:58:11.580981Z,1646.77,EUR,link,wallet,**** **** **** 5314,490,9,2034,Dakota Carter,rowan.hayden.040@example.test,+353107230801,"196 Baker Street, London",85.4.3.58,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_og4h1mui57shq3vcqy,vnd_h6dq,transfer_in,successful,2025-12-14T11:36:01.183927Z,2025-12-14T11:56:01.183927Z,1444.03,USD,pos,['bank_transfer'],**** **** **** 4105,167,10,2035,Mason Foster,riley.quincy.731@example.test,+353006920440,"151 Rue de Rivoli, Paris",5.80.38.34,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_dswajacrodk926jsyl,ldg_ohvkc3,transfer_in,failed,2025-06-01T05:18:22.087289Z,2025-06-01T06:32:22.087289Z,845.03,EUR,invoice,['bank_transfer'],**** **** **** 1036,589,12,2032,Taylor Hayes,casey.jordan.896@example.test,+353746882371,"4 Via Roma, Porto",134.180.103.122,dev_opapzcmojsup,exp_md5v3ns4bd
trx_uczet5bct6z0vskuht,ldg_x90qoi,transaction_in,pending,2025-05-31T04:16:49.638738Z,2025-05-31T05:27:49.638738Z,2479.76,GBP,invoice,card,**** **** **** 1980,986,10,2033,Jordan Perry,bailey.brooks.026@example.test,+39390870248,"133 Unter den Linden, Berlin",160.100.95.38,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_ah9mbcvacofxt835z5,ldg_7mkswd,transaction_in,successful,2025-06-28T08:57:16.914337Z,2025-06-28T10:17:16.914337Z,116.71,USD,invoice,card,**** **** **** 3701,449,6,2034,Parker Carter,logan.miller.923@example.test,+353105946611,"52 Avenida da Liberdade, Rome",226.233.83.99,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_dhv1fgxknuadztrofb,vnd_b5qo,transaction_in,refunded,2025-07-21T02:28:51.100200Z,2025-07-21T03:20:51.100200Z,763.25,EUR,pos,wallet,**** **** **** 1274,523,5,2028,Rowan Bennett,harper.blake.521@example.test,+33615416642,"121 Avenida da Liberdade, Dublin",33.155.42.154,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_vwwkhtcqi1g1f16num,ldg_9gdel3,transfer_out,successful,2025-12-14T11:23:38.133422Z,2025-12-14T12:36:38.133422Z,1820.36,EUR,pos,['bank_transfer'],**** **** **** 8872,275,11,2031,Riley Miller,emerson.foster.752@example.test,+44645721266,"194 Rue de Rivoli, Paris",186.11.39.159,dev_lqmee8ecxepo,exp_md5v3ns4bd
trx_rpawz0ln6bdbdzvqwh,vnd_7bsf,transaction_in,successful,2025-12-12T22:39:42.014218Z,2025-12-12T22:53:42.014218Z,1373.32,EUR,link,wallet,**** **** **** 9496,094,5,2026,Emerson Blake,riley.bennett.002@example.test,+44252522828,"147 Avenida da Liberdade, Lisbon",230.227.252.126,dev_yo6qxzeii8kq,exp_md5v3ns4bd
